STATION;NAME;LATITUDE;LONGITUDE;DATE;PRCP;PRCP_ATTRIBUTES;SNOW;SNOW_ATTRIBUTES;SNWD;SNWD_ATTRIBUTES;TAVG;TAVG_ATTRIBUTES;TMAX;TMAX_ATTRIBUTES;TMIN;TMIN_ATTRIBUTES;TOBS;TOBS_ATTRIBUTES
;SPARWOOD;49.74527777777778;-114.88277777777778;03/10/2012;0;;0;;0;;3.5;;6.5;;0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;04/10/2012;0;;0;;0;;1;;9.5;;-7.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;05/10/2012;0;;0;;0;;1.5;;11;;-8;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;06/10/2012;0;;0;;0;;4.3;;13;;-4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;07/10/2012;0.4;;0;;0;;4;;13.5;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;08/10/2012;2.8;;0;;0;;3.8;;8;;-0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;09/10/2012;0;;0;;0;;6.3;;13;;-0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;10/10/2012;0.2;;0;;0;;5.5;;14;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;11/10/2012;0;;0;;0;;7;;13.5;;0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;12/10/2012;0;;0;;0;;7;;18;;-4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;13/10/2012;2.4;;0;;0;;13;;16;;10;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;14/10/2012;11.4;;0;;0;;10;;12;;8;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;15/10/2012;6.2;;0;;0;;11.8;;15;;8.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;16/10/2012;4.6;;0;;0;;6.8;;9.5;;4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;17/10/2012;0;;0;;0;;5.8;;10;;1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;18/10/2012;1.8;;0;;0;;2;;8.5;;-4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;19/10/2012;25.6;;0;;0;;6.3;;10.5;;2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;20/10/2012;0.4;;5;;0;;2;;3.5;;0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;21/10/2012;0;;2.6;;6;;0.5;;3.5;;-2.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;22/10/2012;0;;5.8;;1;;-1.3;;0.5;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;23/10/2012;0;;0.4;;5;;-2.5;;-0.5;;-4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;24/10/2012;0;;0;;3;;-3;;0;;-6;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;25/10/2012;0;;1.4;;3;;-2.3;;1;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;26/10/2012;0;;1.2;;3;;-1.5;;3;;-6;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;27/10/2012;1.4;;0.7;;2;;-0.8;;3.5;;-5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;28/10/2012;1.2;;0;;0;;4.8;;9;;0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;29/10/2012;10.4;;0;;0;;4.5;;9.5;;-0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;30/10/2012;17.6;;0;;0;;5.3;;7;;3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;31/10/2012;3.8;;0;;0;;2.8;;5;;0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;01/11/2012;0.6;;0;;0;;5.8;;10;;1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;02/11/2012;0;;0;;0;;5.3;;9;;1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;03/11/2012;5.2;;0;;0;;5.5;;7.5;;3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;04/11/2012;2.6;;0;;0;;7.8;;12;;3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;05/11/2012;0.6;;0;;0;;11.5;;15;;8;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;06/11/2012;4.2;;0;;0;;4.8;;11;;-1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;07/11/2012;1.4;;0;;0;;5.5;;9;;2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;08/11/2012;0;;1.8;;0;;-1.8;;-0.5;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;09/11/2012;0;;0;;3;;-7.8;;-6;;-9.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;10/11/2012;0;;0;;2;;-8.3;;-4.5;;-12;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;11/11/2012;0;;0.2;;1;;-10;;-3.5;;-16.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;12/11/2012;0;;0.2;;1;;-2;;0.5;;-4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;13/11/2012;0;;0;;1;;1;;3.5;;-1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;14/11/2012;0;;0;;0;;3.3;;6;;0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;15/11/2012;0;;0.2;;0;;-2;;3;;-7;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;16/11/2012;0;;0;;0;;0.3;;6;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;17/11/2012;3;;0.2;;0;;4.8;;7.5;;2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;18/11/2012;0;;4;;0;;3;;4.5;;1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;19/11/2012;19.4;;5.8;;6;;2.5;;5;;0;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;20/11/2012;6.6;;0;;0;;2.8;;5;;0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;21/11/2012;1.8;;2.2;;0;;1;;2;;0;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;22/11/2012;0;;0.4;;1;;0.5;;2.5;;-1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;23/11/2012;0;;12.1;;1;;-0.5;;1.5;;-2.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;24/11/2012;0;;0;;14;;0.8;;3.5;;-2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;25/11/2012;0;;0;;11;;-3;;-0.5;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;26/11/2012;0;;0;;10;;-6;;-1;;-11;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;27/11/2012;0;;0;;9;;-4.5;;-1.5;;-7.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;28/11/2012;0;;2.7;;8;;-2.5;;3;;-8;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;29/11/2012;6.6;;0;;10;;-0.3;;4;;-4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;30/11/2012;7;;0;;3;;2.8;;4.5;;1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;01/12/2012;2.4;;0.3;;0;;3.5;;5;;2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;02/12/2012;0.4;;6.8;;0;;1.3;;3;;-0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;03/12/2012;0;;2.9;;6;;2;;3;;1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;04/12/2012;17;;0.9;;6;;2.5;;6;;-1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;05/12/2012;0;;1.4;;0;;2;;4;;0;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;06/12/2012;0;;0.7;;0;;-1.8;;0;;-3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;07/12/2012;0;;1;;1;;-3;;-2;;-4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;08/12/2012;0;;0;;2;;-5.5;;-4;;-7;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;09/12/2012;0;;0.4;;2;;-8.8;;-4.5;;-13;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;10/12/2012;0;;0.4;;1;;-3;;1;;-7;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;11/12/2012;0;;0.4;;1;;-0.3;;2;;-2.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;12/12/2012;0;;0.6;;1;;-2.3;;-0.5;;-4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;13/12/2012;0;;0;;2;;-4.8;;0;;-9.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;14/12/2012;0;;0;;1;;-2.3;;-0.5;;-4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;15/12/2012;0;;0.6;;2;;-9;;-3.5;;-14.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;16/12/2012;0;;6.4;;3;;-3.5;;-1.5;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;17/12/2012;0;;11.1;;8;;-3.3;;-1;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;18/12/2012;0;;0;;18;;-4.8;;-4;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;19/12/2012;0;;13.2;;16;;-11.3;;-5;;-17.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;20/12/2012;0;;21.2;;26;;-3;;0;;-5.9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;21/12/2012;0;;7.6;;35;;-1.3;;0.5;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;22/12/2012;0;;8;;23;;-12.8;;-12;;-13.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;23/12/2012;0;;0.7;;24;;-12.8;;-9.5;;-16;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;24/12/2012;0;;0;;10;;-14.3;;-12;;-16.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;25/12/2012;0;;0;;10;;-17.5;;-12.5;;-22.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;26/12/2012;0;;0.4;;10;;-13.8;;-8;;-19.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;27/12/2012;0;;1.5;;10;;-10.8;;-5.5;;-16;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;28/12/2012;0;;0.7;;11;;-10;;-5;;-15;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;29/12/2012;0;;0.9;;12;;-10;;-5.5;;-14.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;30/12/2012;0;;0.8;;13;;-8;;-6.5;;-9.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;31/12/2012;0;;0.2;;13;;-9.5;;-5.5;;-13.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;01/01/2013;0;;0;;11;;-8;;-4;;-12;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;02/01/2013;0;;0;;10;;-7.5;;-6;;-9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;03/01/2013;0;;0;;10;;-8.8;;-7;;-10.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;04/01/2013;0;;0;;11;;-9.5;;-2.5;;-16.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;05/01/2013;0;;1.7;;11;;-6;;-2;;-10;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;06/01/2013;0;;0.3;;12;;-3.3;;-0.5;;-6;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;07/01/2013;0;;1.8;;12;;-2.3;;-0.5;;-4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;08/01/2013;3;;5.8;;12;;0.8;;5;;-3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;09/01/2013;3.4;;2.4;;16;;1;;5;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;10/01/2013;0;;0.2;;12;;-3.5;;-2.5;;-4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;11/01/2013;0;;1.1;;12;;-8.5;;-6;;-11;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;12/01/2013;0;;0.5;;12;;-13.5;;-6.5;;-20.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;13/01/2013;0;;0.3;;12;;-14;;-8.5;;-19.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;14/01/2013;0;;3;;12;;-11.5;;-6.5;;-16.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;15/01/2013;0;;0;;14;;-7.8;;-4;;-11.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;16/01/2013;0;;0;;14;;-5.5;;2;;-13;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;17/01/2013;0;;0;;13;;-3.5;;3;;-10;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;18/01/2013;0;;0;;11;;2.5;;5;;0;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;19/01/2013;0;;0;;10;;-3.5;;4;;-11;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;20/01/2013;0;;0;;10;;-5.5;;-1.5;;-9.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;21/01/2013;0;;0;;10;;-10.3;;-4;;-16.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;22/01/2013;0;;0;;10;;-10.5;;-4.5;;-16.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;23/01/2013;0;;10.8;;10;;-4.8;;1.5;;-11;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;24/01/2013;0;;0.8;;22;;0.8;;3;;-1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;25/01/2013;0.6;;1.4;;18;;0.3;;2;;-1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;26/01/2013;0;;6.8;;14;;0.3;;2.5;;-2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;27/01/2013;0;;0;;16;;-2.8;;0;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;28/01/2013;0;;0.4;;15;;-5.8;;-1;;-10.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;29/01/2013;0;;0.8;;16;;-12.8;;-11;;-14.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;30/01/2013;0;;0;;16;;-6.3;;3;;-15.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;31/01/2013;0;;0;;12;;-0.8;;4;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;01/02/2013;0;;0;;11;;1.3;;6;;-3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;02/02/2013;0;;0;;9;;3.3;;6.5;;0;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;03/02/2013;0;;0;;9;;-0.5;;5;;-6;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;04/02/2013;0;;0.2;;8;;2.5;;4;;1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;05/02/2013;0.2;;1.5;;8;;1.5;;2.5;;0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;06/02/2013;0;;0.4;;8;;1.8;;3.5;;0;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;07/02/2013;0;;0;;8;;-0.3;;2;;-2.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;08/02/2013;0;;0;;8;;-2;;2.5;;-6.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;09/02/2013;0;;3.6;;7;;-6.3;;-0.5;;-12;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;10/02/2013;0;;0;;11;;-5.3;;-0.5;;-10;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;11/02/2013;0;;0;;11;;-7.3;;-0.5;;-14;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;12/02/2013;0;;0.4;;9;;-2;;3;;-7;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;13/02/2013;0;;0;;9;;3.5;;6.5;;0.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;14/02/2013;0;;0;;8;;-3.8;;4;;-11.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;15/02/2013;0;;0;;8;;-3.8;;4;;-11.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;16/02/2013;1.4;;1.4;;7;;-1.3;;3;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;17/02/2013;0;;2.3;;8;;-0.8;;1;;-2.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;18/02/2013;0;;0;;10;;-2.5;;0.5;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;19/02/2013;0;;1.2;;10;;-4.5;;1.5;;-10.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;20/02/2013;0;;0;;8;;-1.5;;2;;-5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;21/02/2013;0;;0;;7;;-7.5;;-1;;-14;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;22/02/2013;0;;5.4;;7;;-1.5;;0;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;23/02/2013;0;;0;;12;;-0.3;;2.5;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;24/02/2013;0;;0.6;;11;;-7.5;;0;;-15;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;25/02/2013;0;;0;;10;;-1;;1;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;26/02/2013;0;;0;;10;;-3.8;;1.5;;-9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;27/02/2013;0;;0;;10;;-0.5;;2;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;28/02/2013;0.2;;0;;8;;1;;4;;-2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;01/03/2013;7.2;;0;;7;;3.5;;5;;2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;02/03/2013;10.4;;1.2;;2;;5.3;;8;;2.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;03/03/2013;0;;2.4;;1;;-1.5;;0.5;;-3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;04/03/2013;0;;0;;3;;-4.5;;-0.5;;-8.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;05/03/2013;0;;0;;3;;-6.5;;0.5;;-13.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;06/03/2013;0;;3.3;;2;;-2;;0.5;;-4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;07/03/2013;0;;0.2;;4;;-0.3;;3.5;;-4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;08/03/2013;0;;0;;1;;1.8;;5;;-1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;09/03/2013;0;;0;;0;;-1.5;;6;;-9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;10/03/2013;0;;4;;0;;0;;5.5;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;11/03/2013;0;;0;;4;;-1;;4;;-6;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;12/03/2013;6.8;;0.3;;0;;-0.3;;4.5;;-5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;13/03/2013;1.2;;0;;0;;5.8;;10;;1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;14/03/2013;4;;0;;0;;6.8;;8.5;;5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;15/03/2013;0;;0;;0;;7;;10;;4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;16/03/2013;3;;4.4;;0;;1.5;;5.5;;-2.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;17/03/2013;0;;12.2;;4;;-6;;-3.5;;-8.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;18/03/2013;0;;1.8;;14;;-6.3;;0.5;;-13;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;19/03/2013;0;;3.2;;15;;-6;;3.5;;-15.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;20/03/2013;3;;4.9;;12;;-0.8;;5;;-6.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;21/03/2013;0;;4.2;;6;;-0.8;;0.5;;-2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;22/03/2013;0;;0;;10;;-3.3;;-0.5;;-6;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;23/03/2013;0;;0;;8;;-7;;0;;-14;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;24/03/2013;0;;0;;6;;-6;;1.5;;-13.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;25/03/2013;0;;0;;2;;-3.8;;5;;-12.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;26/03/2013;0;;0;;0;;-0.5;;8;;-9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;27/03/2013;0;;0;;0;;2;;11;;-7;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;28/03/2013;0.4;;0;;0;;4.5;;12.5;;-3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;29/03/2013;0;;0;;0;;4.8;;13.5;;-4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;30/03/2013;0;;0;;0;;5.5;;14.5;;-3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;31/03/2013;0;;0;;0;;6;;15.5;;-3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;01/04/2013;0;;0;;0;;7.3;;17.5;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;02/04/2013;0;;0;;0;;7.5;;18;;-3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;03/04/2013;0;;0;;0;;6.8;;8.5;;5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;04/04/2013;2.8;;0;;0;;7.5;;14;;1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;05/04/2013;2.4;;0;;0;;7;;9.4;;4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;06/04/2013;5.6;;0;;0;;6.4;;9.9;;2.9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;07/04/2013;0;;0;;0;;2.6;;6;;-0.8;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;08/04/2013;0;;0;;0;;-1.5;;2.5;;-5.4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;09/04/2013;0;;0;;0;;0.5;;8;;-7;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;10/04/2013;3.2;;0;;0;;3.9;;5.2;;2.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;11/04/2013;0.2;;0;;0;;3.9;;9;;-1.2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;12/04/2013;0.2;;2.1;;0;;2;;7.5;;-3.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;13/04/2013;0;;9.2;;3;;1.3;;2.9;;-0.4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;14/04/2013;0;;0.2;;8;;-3.5;;0.3;;-7.3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;15/04/2013;0;;0;;2;;-3;;0.1;;-6.1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;16/04/2013;0;;0;;0;;-0.9;;2.2;;-4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;17/04/2013;0;;0;;0;;-1;;8.3;;-10.2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;18/04/2013;0;;0;;0;;3.7;;12.4;;-5.1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;19/04/2013;1.6;;0;;0;;7.1;;11;;3.1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;20/04/2013;0.4;;7.8;;0;;5.9;;13;;-1.2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;21/04/2013;0;;0;;10;;-2.3;;0.5;;-5.1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;22/04/2013;0;;0;;0;;-0.8;;8.6;;-10.2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;23/04/2013;0;;0;;0;;2.6;;10.7;;-5.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;24/04/2013;0;;0;;0;;4.2;;13.3;;-5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;25/04/2013;0;;0;;0;;7.7;;17.9;;-2.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;26/04/2013;0;;0;;0;;9.5;;20;;-1.1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;27/04/2013;0.4;;0;;0;;9.5;;14.1;;4.8;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;28/04/2013;2.6;;0;;0;;9.6;;15;;4.2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;29/04/2013;0.2;;1.4;;0;;4.1;;7.5;;0.6;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;30/04/2013;0;;1.3;;0;;-0.7;;2.5;;-3.8;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;01/05/2013;0;;0;;0;;3.3;;11.5;;-4.9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;02/05/2013;2;;0;;0;;6.3;;17.1;;-4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;03/05/2013;0;;0;;0;;10.1;;15;;5.1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;04/05/2013;0;;0;;0;;9.4;;18.9;;-0.2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;05/05/2013;0;;0;;0;;11.2;;24.2;;-1.8;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;06/05/2013;0;;0;;0;;13.3;;26.6;;-0.1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;07/05/2013;0;;0;;0;;11.7;;21.9;;1.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;08/05/2013;0;;0;;0;;14.8;;24.6;;4.9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;09/05/2013;0;;0;;0;;13.2;;25.5;;0.9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;10/05/2013;0;;0;;0;;11.7;;21.4;;2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;11/05/2013;0;;0;;0;;15.1;;26.2;;3.9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;12/05/2013;0.2;;0;;0;;14.8;;25;;4.5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;13/05/2013;11;;0;;0;;15.1;;19.9;;10.2;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;14/05/2013;0.2;;0;;0;;9.1;;13.1;;5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;15/05/2013;0;;0;;0;;7.8;;17.2;;-1.7;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;16/05/2013;0;;0;;0;;9.7;;15.3;;4.1;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;17/05/2013;1.6;;0;;0;;10.5;;18.6;;2.4;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;18/05/2013;5.6;;0;;0;;9.3;;15.5;;3;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;19/05/2013;1;;0;;0;;9.2;;12.7;;5.6;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;20/05/2013;0;;0;;0;;13.5;;22;;5;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;21/05/2013;0;;0;;0;;11.9;;21.9;;1.9;;;
;SPARWOOD;49.74527777777778;-114.88277777777778;22/05/2013;24.8;;6;;0;;9.5;;12;;7;;;
